"official","gender","age"
182.77,"M",22
196.43,"M",27
195.18,"F",42
198.93,"M",43
194.27,"M",37
235.88,"M",29
234,"M",34
188.17,"M",41
205.32,"M",31
185,"M",37
173.97,"M",31
200.53,"M",43
187.37,"M",34
178.83,"M",22
187.8,"M",27
199.05,"M",23
189.17,"M",46
202.77,"M",54
186.18,"M",20
203.63,"M",33
193.03,"M",30
194.03,"M",52
197.8,"M",32
189.45,"M",22
190.6,"M",25
201.42,"M",58
177.5,"M",34
182.05,"M",33
191.82,"M",27
185.73,"M",20
211.52,"M",48
211.38,"M",35
275.67,"M",27
198.52,"M",40
200.13,"M",32
184.93,"M",28
196.4,"M",48
199.68,"M",29
199.63,"M",20
194.85,"M",29
206.82,"M",33
183.62,"M",25
213.95,"M",29
182.7,"M",37
240.3,"M",24
209.78,"M",24
202.78,"M",31
192.7,"M",34
192.92,"M",46
190.03,"M",38
197.65,"F",26
207.73,"M",34
188.23,"M",29
197.83,"M",42
178.87,"M",31
188.13,"M",40
201.25,"M",31
198.55,"M",31
204.15,"M",30
200.95,"M",25
214.78,"M",32
200.98,"M",26
188.23,"F",26
193.92,"M",46
204,"M",45
198.95,"M",30
185.22,"M",22
211.12,"M",44
183.18,"M",24
196.9,"M",48
189.52,"F",28
192.65,"M",24
185.9,"M",42
208.9,"M",31
183.93,"M",21
206.92,"M",32
218.4,"M",32
221.98,"M",34
197.3,"M",31
191.9,"M",35
195.65,"M",24
193.67,"M",25
202.42,"M",37
199.35,"M",27
211.15,"M",26
203.47,"M",25
194.37,"M",39
186.63,"M",33
208.28,"M",27
204.8,"M",27
221.1,"M",28
217.88,"M",25
173.88,"M",21
198.72,"M",41
189.62,"M",32
225.03,"M",29
202.73,"M",49
192.45,"M",34
187.78,"M",44
207.45,"M",23
188.92,"M",31
196.67,"M",30
209.07,"M",41
213.08,"M",20
207.6,"M",34
187.22,"M",19
208.17,"M",21
174.53,"M",44
207.15,"M",34
170.53,"M",21
208.73,"M",44
194.37,"M",43
189.52,"M",25
197.88,"M",30
183.72,"M",37
189.05,"M",29
202.65,"M",41
189.18,"M",40
203.53,"M",50
197.58,"M",25
236.4,"M",27
197.8,"M",61
217.03,"M",33
193.75,"M",32
178.78,"M",53
232.5,"M",20
188.8,"M",28
197.33,"M",28
197.67,"M",52
186.02,"M",35
211.95,"M",22
223.8,"M",39
210,"M",45
188.32,"M",35
210.4,"M",30
199.1,"M",27
199.62,"M",33
198.4,"M",39
196.87,"M",44
183.43,"M",23
186.93,"F",28
199.28,"M",33
194.88,"M",48
210.2,"M",25
210.73,"M",24
206.55,"M",46
205.78,"M",60
190.8,"M",29
204.88,"M",33
223.85,"M",29
191.92,"M",40
204.73,"M",34
192.13,"M",35
200.67,"M",38
238.77,"M",34
186.58,"M",28
208.98,"M",31
189.25,"M",29
182.85,"M",33
250.05,"M",33
210.13,"M",27
196.63,"M",35
192.48,"M",40
197.5,"M",31
181.55,"F",31
179.43,"M",25
180.97,"M",32
189.8,"M",27
194.32,"M",44
188,"M",27
232.08,"M",46
190.63,"M",30
177.9,"M",21
184.02,"M",34
200.87,"M",31
186.67,"M",28
189.03,"M",24
207.83,"M",40
208.03,"M",20
215.07,"M",24
216.3,"M",32
186.72,"M",44
206.78,"M",37
189.25,"M",41
190.38,"M",19
233.03,"M",36
187.52,"M",32
198.08,"M",41
185.6,"M",25
205.25,"M",30
188.05,"M",32
185.87,"M",31
198.82,"M",42
209.4,"M",33
204.48,"M",31
189.35,"M",28
196.73,"M",31
193.75,"M",26
176.52,"M",29
211.37,"M",47
186.42,"M",32
207.18,"M",34
222.78,"M",40
197.3,"M",28
185.88,"M",29
218.28,"M",33
216.35,"M",27
186.13,"M",19
197.85,"M",38
215.98,"M",34
202.32,"M",34
219.53,"M",49
212.43,"M",29
257.25,"M",29
199.57,"M",31
207.98,"M",32
183.55,"M",36
204.08,"M",45
301.67,"M",25
239.3,"M",43
222.13,"M",43
224.73,"M",36
205.2,"M",42
290.92,"M",53
215.32,"F",44
186.65,"F",25
179,"M",19
202.55,"M",46
202.63,"M",52
183.58,"M",35
170.25,"M",32
206.52,"M",25
224.12,"M",49
224.73,"M",33
213.1,"M",36
212.72,"M",52
205.32,"M",46
187.35,"M",34
208.82,"M",32
216.07,"M",55
194.1,"M",45
189.78,"M",36
222.82,"M",34
202.28,"M",43
196.53,"M",50
201.15,"M",22
204.83,"M",24
186.08,"M",31
202.6,"M",47
204.48,"M",33
199.43,"M",29
189.35,"M",33
203.02,"F",28
194.55,"M",37
192.22,"M",43
201.42,"M",26
216.97,"M",25
214.55,"M",32
198.37,"M",42
184.92,"M",23
203.02,"M",34
191.4,"M",22
253.9,"M",42
210.78,"M",31
186.63,"M",51
242.85,"M",39
193.77,"M",40
176.28,"M",33
206.72,"M",29
227.32,"M",30
250.22,"M",35
204.28,"M",42
183.32,"M",31
202.25,"M",27
188.18,"M",33
258.62,"M",37
203.93,"M",23
228.72,"M",42
187.57,"M",49
198.67,"F",41
237.23,"M",58
202.52,"M",30
197.53,"M",26
196.08,"M",46
202.78,"M",35
199.5,"M",21
205.3,"M",39
180.73,"M",28
206.95,"F",33
224.38,"M",35
207.08,"M",52
190.53,"M",28
210.68,"M",38
200.87,"M",43
211.63,"M",36
206.52,"M",25
221.47,"M",27
207.68,"M",28
197.67,"M",29
200.33,"M",42
184.52,"M",34
197.1,"M",43
204.53,"M",52
187.88,"M",31
216.72,"M",28
212.97,"M",42
209.8,"M",29
222.85,"M",39
189.25,"M",33
208.87,"M",32
210.43,"M",21
195.13,"M",38
191.02,"M",32
195.03,"M",43
196.42,"M",22
212.68,"M",31
234.97,"M",39
199.67,"M",33
194.4,"M",36
209.77,"M",22
190.65,"M",30
190.27,"M",34
176.43,"M",26
207.42,"M",28
236.83,"M",53
195.73,"M",31
249.35,"M",26
205.77,"M",28
185.48,"M",41
181.3,"M",20
181.75,"M",25
187.18,"M",24
210.37,"M",30
193.5,"M",29
184.32,"M",30
188.87,"M",27
186.37,"M",29
199.57,"F",39
192.57,"M",50
187.93,"F",40
250.58,"M",37
184.88,"M",39
189.28,"M",27
189.03,"M",35
201.03,"M",36
180.28,"M",35
187.93,"M",32
194.92,"F",25
197.78,"M",26
206,"M",38
210.62,"M",49
195.63,"M",26
186.88,"M",36
181.3,"M",33
202.58,"M",40
202.57,"M",31
237.8,"M",48
208.18,"M",41
202.65,"F",27
222.6,"M",43
193.42,"M",38
196.73,"M",28
231.48,"M",41
203.97,"M",33
214.08,"M",33
183,"M",20
192.58,"M",31
194.37,"M",35
200.38,"M",29
193.5,"M",27
192.98,"F",32
191.42,"M",39
190.85,"M",32
202.92,"M",29
207.18,"M",29
219.38,"M",33
195.37,"M",36
198.97,"M",30
203.57,"M",35
201.52,"M",28
193.4,"M",43
183.22,"M",40
216.33,"M",32
193.48,"F",29
190.95,"F",27
195.93,"M",21
191.02,"M",40
202.17,"M",30
190.98,"M",30
207.43,"M",30
186.17,"M",30
259.47,"M",22
210.18,"M",31
184.82,"M",40
191.12,"M",35
178.5,"M",38
217.08,"M",33
196.85,"M",43
179.42,"M",46
198.25,"M",27
207.8,"M",45
186.18,"M",24
235.92,"M",52
192.97,"M",43
204.48,"M",52
203.27,"M",42
185.07,"M",25
189.57,"M",49
184.6,"M",33
211.57,"M",49
178.83,"M",23
226.53,"M",29
186.43,"M",53
206.28,"M",24
185.52,"M",25
181.78,"M",26
199.72,"M",22
196.17,"F",32
193.98,"M",27
214.18,"M",36
248.33,"M",28
189.7,"M",33
210.55,"M",27
195.67,"M",28
224.45,"M",27
219.63,"M",49
204.2,"M",25
189.93,"M",34
238.35,"M",24
190.27,"M",33
196.22,"F",29
209.57,"M",52
199.42,"M",29
194.05,"M",41
206.73,"M",43
177.02,"M",20
240.45,"M",25
201.23,"M",37
194.25,"M",38
196.63,"M",34
189.93,"M",45
197.62,"M",31
199.7,"M",34
184.48,"M",37
207.73,"M",52
207.48,"M",26
193.45,"M",26
198.05,"M",21
185.63,"M",30
230.18,"M",52
201.43,"M",29
195.52,"M",34
188.4,"M",35
195.92,"F",24
267.87,"M",32
202.23,"M",35
202.23,"M",30
185.48,"M",28
233.52,"M",28
219.68,"M",32
228.25,"M",37
193.28,"M",32
189.83,"M",43
228.85,"M",36
201.67,"M",37
234.7,"M",30
228.38,"M",31
233.82,"M",28
264.03,"M",19
238.45,"M",33
187.48,"M",32
274.83,"M",26
205.45,"M",31
189.97,"M",39
229.22,"M",25
191.58,"M",32
211.2,"M",56
180.72,"M",30
193.07,"M",41
199.85,"M",27
211.33,"M",32
218.58,"M",42
206.62,"M",37
241.28,"M",33
244.67,"M",49
205.83,"M",24
186.8,"M",36
192.6,"M",30
186.42,"M",30
192.13,"F",30
214.73,"M",51
207.08,"M",30
189.62,"M",32
192.78,"M",35
204.38,"M",27
227.25,"M",30
200.38,"M",34
214.08,"M",33
216.27,"M",40
178.88,"M",19
209.9,"M",37
210.07,"M",32
215,"M",44
199.98,"M",32
206.38,"M",29
199.78,"M",38
219.72,"M",34
202.97,"M",33
207.07,"M",48
201.97,"M",38
197.08,"M",31
188.82,"M",28
199.47,"M",42
192.2,"M",34
182.83,"M",19
192.95,"M",38
233.52,"M",29
186.37,"M",39
211.02,"M",32
190.42,"M",44
216.43,"M",31
204.45,"M",24
207.53,"M",42
227.78,"M",41
213.75,"M",29
190.22,"M",25
221.28,"M",33
188.95,"M",38
207.22,"M",33
212.73,"M",32
196.1,"M",26
199.6,"M",42
189.68,"M",28
190.03,"M",35
208.4,"M",30
209.75,"M",35
186.17,"M",26
188.37,"M",32
183.28,"M",31
190.73,"F",24
197.85,"M",32
223.33,"M",30
209.45,"M",33
208.77,"M",47
193.97,"M",33
194.48,"M",42
200.62,"M",39
187.02,"M",29
195.07,"M",33
195.98,"M",35
193.92,"M",22
244.13,"M",28
199.28,"M",26
194.67,"M",34
205.33,"M",44
207.8,"M",36
200.05,"M",34
196.63,"M",28
197.6,"M",23
185.83,"M",38
185.17,"M",28
193.13,"M",29
193.47,"M",33
247.4,"M",26
184.02,"M",33
195.4,"M",35
208.25,"M",31
201.03,"M",41
189.8,"M",34
205.65,"M",42
208.02,"M",49
203.78,"M",26
178.98,"M",29
199.4,"M",45
186.58,"M",21
218.6,"M",26
256.45,"M",46
200.05,"M",48
207.77,"M",44
196.43,"M",48
217.73,"M",37
204.28,"M",26
202.1,"M",35
249.07,"M",44
226.9,"M",30
199.27,"M",36
228.48,"M",38
204.28,"M",42
208.15,"M",32
196.78,"M",42
204.28,"M",45
211.95,"M",37
207.65,"M",44
184.73,"M",32
192.23,"M",48
192.98,"M",38
195.32,"M",40
340.3,"M",35
202.75,"M",29
188.43,"M",38
198.27,"M",45
209.75,"M",37
201.05,"M",29
195.55,"M",43
193.13,"M",31
216.52,"M",34
205.57,"F",24
192.52,"M",34
199.77,"M",30
190.53,"M",26
209.97,"M",58
186.95,"M",24
235.42,"M",39
197.98,"M",26
220.75,"M",29
199.12,"M",56
198.35,"M",37
199.77,"M",34
187.47,"M",30
194.98,"M",50
196.75,"M",24
190.15,"M",41
216.38,"M",32
245.72,"M",47
209.12,"F",46
217.9,"M",25
196.08,"M",33
200.67,"M",44
208.95,"M",37
213.88,"M",24
190,"M",34
194.3,"M",46
189.72,"M",25
227.03,"M",42
207.27,"M",29
199.63,"M",24
197.85,"M",26
226.4,"M",30
192.97,"M",26
198.2,"M",34
200.57,"M",33
213.3,"M",52
226.6,"M",33
232.37,"M",33
194.22,"M",29
232.22,"M",40
243.75,"M",48
195.8,"M",39
204.18,"M",28
227.12,"M",24
183.92,"M",34
210.62,"M",39
193.25,"M",51
243.45,"F",36
188.7,"M",42
215.9,"M",44
185.7,"M",29
209.92,"M",21
199.1,"M",28
191.4,"M",39
201.4,"M",27
199.48,"M",46
240.02,"M",50
205.77,"M",32
194.28,"M",21
209.82,"M",31
187.83,"M",30
198.17,"M",35
201.43,"M",53
194.35,"M",29
200.02,"M",34
192.47,"M",31
191.65,"M",25
203.95,"F",30
211.75,"M",37
218.35,"M",31
236.88,"M",34
191.18,"M",36
210.23,"M",31
257.97,"M",29
197.73,"M",35
179.87,"M",20
220,"M",29
205.33,"M",27
182.92,"M",43
179.38,"M",30
220.35,"M",31
228.92,"M",26
190.25,"M",27
218.42,"M",45
188.5,"M",34
193.22,"F",43
194.82,"M",52
183.07,"M",28
186.9,"M",26
202.28,"M",31
206.72,"M",22
209.15,"M",25
222.88,"M",41
223.45,"M",40
221.27,"M",33
257.38,"M",31
212.75,"F",36
196.53,"M",30
194.73,"M",31
180.97,"M",29
202.02,"M",26
191.95,"M",27
203.72,"M",54
189.98,"M",27
197.55,"M",23
223.88,"M",31
204.9,"M",35
195.5,"M",38
218.53,"M",29
227.18,"M",50
212.92,"M",50
214.02,"M",33
198.55,"M",41
207.83,"M",69
183,"M",23
237.08,"M",46
199.48,"M",38
215.42,"M",25
216.03,"F",30
195.05,"F",29
183.65,"M",38
189.75,"M",36
214.03,"M",34
194.63,"M",37
261.77,"M",46
266.48,"F",36
239.15,"M",39
202.1,"M",29
207.28,"M",26
196.07,"M",25
192.5,"M",53
179.1,"M",33
186.17,"M",21
176.55,"M",25
196.43,"M",28
211.52,"M",35
222.13,"M",43
203.48,"M",43
203.48,"M",38
231.95,"M",31
194.1,"M",43
182.48,"M",33
206.78,"M",34
222.97,"M",48
211.85,"M",19
207.63,"M",29
222.48,"M",29
217.95,"M",35
187.55,"M",29
198.03,"M",36
188.1,"M",21
177.25,"M",31
187.53,"M",27
185.23,"M",38
197.37,"M",43
204.15,"M",27
194.03,"M",30
201.23,"M",34
208.1,"M",46
198.73,"M",39
208.52,"M",30
231.65,"M",40
197.98,"M",29
199.83,"M",48
181.13,"M",38
210.63,"M",29
208.7,"M",35
191.13,"F",26
193.57,"M",35
196.47,"M",40
196.48,"M",31
196.9,"M",44
243.25,"M",38
202.65,"M",26
198.05,"M",27
204.87,"M",45
186.08,"M",25
215.5,"M",27
229.3,"M",27
214.63,"M",28
201.15,"M",21
214.92,"M",26
214.38,"M",50
190.68,"M",35
213.47,"M",53
222.07,"M",33
196.05,"M",25
203.9,"M",25
188.38,"M",36
195.55,"F",24
224.27,"M",36
207.18,"M",32
207.78,"M",34
207.78,"M",40
197.58,"M",47
205.3,"M",39
203.22,"M",34
194.15,"M",28
198.3,"M",31
201,"M",36
179.35,"M",27
212.57,"M",27
203.33,"M",29
194.25,"M",32
227.57,"M",34
187.37,"M",32
192.4,"F",35
195.9,"M",50
195.87,"M",28
204.93,"M",44
215.88,"M",27
206.97,"M",32
202.25,"M",42
212.57,"M",35
207.63,"M",34
200.92,"M",37
211.08,"M",33
184.55,"M",25
234.78,"M",32
206.05,"M",43
204.62,"M",42
200.7,"M",34
211.32,"M",25
207.18,"M",36
215.68,"M",29
215.25,"M",31
205.63,"M",22
213.93,"M",47
238.78,"M",45
214.53,"M",34
186.77,"M",33
214.47,"M",27
223.8,"M",31
193.1,"M",28
207.95,"M",45
210.62,"M",36
207.58,"M",40
238.43,"M",31
186.13,"M",26
208.07,"M",42
199.08,"M",25
199.77,"M",41
189.05,"M",32
188.28,"M",31
191.18,"M",51
237.48,"M",31
177.77,"M",41
251.22,"M",25
189.8,"M",25
233.48,"M",35
202.73,"M",27
224.47,"M",28
208.57,"M",31
217.7,"M",28
207.42,"M",45
203.22,"M",45
204.58,"F",27
197.4,"M",33
194.35,"M",33
203.33,"M",42
205.98,"M",45
200.07,"M",27
201.87,"M",35
217.43,"M",29
188.18,"F",35
200.93,"M",48
211.93,"M",41
206.45,"M",31
185.93,"M",34
327.92,"M",50
193.73,"M",25
194.22,"M",33
192.62,"M",31
207.67,"M",30
193.83,"M",29
316.58,"M",38
176.88,"M",46
238.13,"M",43
211.63,"M",44
209.62,"M",52
213.57,"M",47
198.23,"M",22
193.07,"M",35
194.67,"M",34
204,"M",51
213.13,"M",35
181.15,"M",27
216.55,"M",43
201.5,"M",32
197.72,"M",34
185.95,"M",46
208.02,"M",51
206.97,"M",50
237.75,"M",34
204.17,"M",40
199.42,"M",26
186.43,"M",41
213.2,"M",40
212.38,"M",37
204.67,"M",25
208.37,"M",27
214.05,"M",36
227.93,"M",48
210.25,"M",36
186.37,"M",29
192.85,"M",36
193.45,"F",28
212.53,"M",30
200.9,"M",28
211.4,"M",28
195.9,"M",28
275.03,"M",38
186.38,"M",30
221.1,"M",31
211.02,"M",55
199.95,"M",36
204.83,"M",43
188.67,"M",21
189.73,"M",35
192.63,"M",48
206.17,"F",28
198.72,"M",40
193.05,"M",31
193.9,"M",40
229.77,"M",25
214.8,"M",37
205.88,"M",30
210.35,"M",48
195.72,"M",37
216.62,"M",49
199.73,"M",30
204.48,"M",37
204.02,"M",41
227.77,"M",44
193.62,"M",35
179.45,"M",26
199.22,"M",29
214.58,"F",40
184.98,"M",34
230.07,"M",27
210.92,"M",27
203.87,"M",33
200.13,"M",42
194.15,"M",28
190.23,"M",43
192.37,"F",27
247.72,"M",42
209.83,"M",29
201.78,"M",28
197.4,"M",20
193.23,"M",29
196.9,"M",42
225.33,"M",40
200.92,"M",37
197.23,"M",33
197.8,"M",26
193.12,"M",27
215.7,"M",47
195.75,"M",31
189.32,"M",26
203.95,"M",42
191.28,"M",26
217.28,"M",34
192.02,"M",38
200,"M",51
211.55,"M",26
209.85,"M",32
189.77,"M",58
194.35,"M",38
213.77,"M",28
212.52,"M",29
206,"M",47
240.43,"M",39
196.93,"M",40
223.03,"M",42
207.38,"M",30
187.63,"M",23
185.62,"M",43
198.45,"F",34
181.75,"M",23
184.87,"M",42
194.83,"M",51
195.88,"M",33
218.82,"M",37
203.52,"M",33
204.78,"M",34
202.73,"M",35
195.68,"M",48
250.23,"M",26
221.12,"M",21
176.22,"M",31
217,"M",37
215.08,"M",42
184.85,"M",29
196.77,"M",33
188.08,"M",44
201.23,"M",30
196.65,"M",34
179.5,"M",33
182.38,"M",37
226.23,"M",41
208.48,"M",38
190.18,"M",38
191.87,"M",31
200.78,"M",41
181.02,"M",39
207.15,"M",39
217.05,"M",27
217.85,"M",57
230.28,"M",40
194.22,"M",32
208.88,"M",37
210.2,"M",25
229.2,"M",54
208.4,"M",35
200.97,"M",39
226.17,"M",23
201.87,"M",41
228.55,"M",30
186.08,"M",30
230.95,"M",49
211.08,"M",34
202.13,"M",35
195.65,"M",54
238.83,"M",40
183.52,"M",38
195.88,"M",28
208.05,"M",48
192.68,"F",28
193.93,"M",38
221.85,"M",23
206.35,"M",30
200.5,"M",28
196.82,"M",32
204.27,"F",39
214.57,"M",40
200.05,"M",43
220.53,"M",33
195.8,"M",42
210.23,"M",38
223,"M",28
216.17,"M",34
206.92,"F",23
204,"M",45
206.17,"F",25
201.15,"M",50
226.7,"M",35
233.18,"M",30
207.3,"M",36
199.27,"M",34
208.62,"M",35
188.68,"M",20
203.87,"F",33
258.35,"M",47
189.52,"M",27
214.72,"M",45
213.08,"M",27
190.27,"M",46
198,"M",51
230.07,"M",53
211.33,"M",22
205.57,"M",44
210.97,"M",42
267.8,"M",30
229.83,"M",31
218.92,"M",38
219.52,"M",30
199.7,"M",28
190.5,"M",29
208.15,"M",41
191.03,"F",26
204.9,"M",36
208.05,"M",25
207.9,"M",36
206.67,"M",30
206.62,"F",27
193.17,"M",26
198.03,"M",28
201.1,"M",38
203.33,"M",35
198.33,"M",30
198.17,"M",27
222.7,"M",43
196.47,"M",36
206.58,"M",29
196.65,"M",42
188.37,"M",39
192.27,"M",30
204.77,"M",30
178.43,"M",49
210.08,"F",24
207.27,"M",37
190.4,"M",31
198,"M",27
181.65,"M",51
218.62,"M",33
195.2,"M",35
208.15,"M",40
198.63,"M",27
202.05,"M",59
239.33,"M",19
215.05,"M",27
193.48,"M",34
197.92,"M",40
199.65,"M",38
201.03,"M",44
213.27,"M",34
194.57,"M",27
209.73,"M",37
198.32,"F",30
183.67,"M",33
226.83,"M",32
184.1,"M",21
187.07,"F",42
206.78,"F",28
201.38,"M",28
231.58,"M",35
237.45,"M",27
196.98,"M",30
207.07,"M",38
211.5,"M",34
190.83,"M",23
205.98,"M",25
218.13,"M",37
210.95,"F",25
228.78,"M",24
215.35,"M",31
209.52,"M",29
224.7,"M",36
219,"M",40
206.2,"M",52
201.28,"M",41
193.2,"F",37
222.18,"M",53
211.98,"M",48
198.97,"M",38
181.6,"M",38
190.87,"M",35
199.2,"M",37
179.23,"M",36
203.63,"M",36
214.42,"M",39
187.78,"M",19
221.3,"M",28
219.55,"M",42
195.43,"M",38
194.15,"M",47
226.9,"M",35
259.82,"M",37
256.97,"M",39
197.4,"F",35
192.58,"M",38
234.73,"M",50
185.52,"M",38
223.93,"M",33
182.68,"M",43
198.52,"M",35
192.12,"M",43
193.12,"M",45
229.87,"M",48
224.7,"M",41
199.05,"F",42
214.38,"M",40
202.52,"F",34
234.8,"M",33
197.9,"M",37
193.85,"M",40
213.15,"F",27
185.68,"M",22
194.08,"F",42
197.37,"M",51
222.4,"M",45
196.33,"F",52
247.4,"M",41
207.72,"M",30
218.33,"M",39
190.95,"M",46
222.9,"F",37
202.1,"F",38
209.07,"M",41
189.53,"M",38
213.95,"M",41
213.2,"M",37
203.7,"M",45
190.33,"F",30
200.85,"M",35
200.18,"M",41
205,"F",38
193.88,"M",45
233.03,"M",38
196.15,"M",55
216.68,"M",40
220.08,"M",54
219.98,"M",36
205.77,"M",28
207.33,"M",36
194.8,"M",45
203.95,"M",38
206.38,"M",50
194.05,"M",38
190.78,"M",41
210.42,"M",50
212.97,"M",43
218.72,"M",40
213.28,"M",41
233.88,"M",39
189.7,"M",44
192.95,"M",50
196.33,"M",36
208.15,"M",44
205.78,"M",39
202.07,"M",47
197.47,"M",44
199.37,"M",49
208.05,"F",22
200.22,"M",37
198.88,"M",38
217.02,"M",35
210.37,"M",37
200.28,"M",35
188.85,"M",58
211.77,"F",32
235.42,"M",43
208.78,"M",36
218.4,"M",36
200.3,"M",46
216.7,"M",40
221.05,"M",46
203.9,"M",44
198.67,"M",48
196.3,"M",40
237.32,"M",44
191.02,"M",45
193.17,"M",47
209.77,"M",38
191.42,"M",36
207.37,"F",35
234.92,"M",42
232.15,"M",48
191.85,"M",41
283.58,"M",44
185.68,"M",18
208.87,"M",46
201.5,"F",26
199.1,"M",42
205.72,"M",39
185.7,"M",18
198.43,"M",44
196.1,"M",42
212.98,"M",40
215.5,"M",41
204.75,"M",42
194.42,"M",46
209.88,"M",42
208.48,"M",42
208.7,"F",43
204.08,"M",35
188.35,"F",26
201.2,"M",42
212.72,"M",31
197.5,"M",39
209.37,"M",51
180.5,"M",48
195.02,"M",39
209.08,"F",47
213.98,"M",52
221.65,"M",40
197.98,"M",26
198.82,"M",41
214.5,"M",43
245.85,"F",30
228.83,"M",55
196.18,"M",37
181.7,"M",35
233.1,"M",42
207.03,"M",31
202.98,"M",40
300.67,"M",40
186.7,"F",33
232.1,"F",51
212.25,"F",37
194.65,"M",36
200.05,"M",39
185.13,"F",26
239.47,"M",29
208.15,"M",41
195.05,"M",46
206.52,"M",45
196.32,"M",48
184.7,"M",41
194.93,"M",39
194.13,"F",29
199.52,"M",48
204.37,"M",52
197.6,"M",21
193.73,"M",40
230.22,"M",42
219.63,"M",35
194.72,"M",40
226.9,"M",38
205.4,"M",49
200.65,"M",42
228.52,"M",42
241.05,"M",54
194.37,"M",47
247.08,"M",35
205.25,"F",34
202.58,"M",41
269.43,"M",40
202.5,"M",56
191.4,"M",41
193.13,"M",38
223.7,"M",39
202.78,"M",35
197.68,"M",35
191.83,"M",35
227.12,"M",49
195.1,"M",35
218.05,"M",35
194.52,"F",28
246.53,"M",44
200.08,"F",47
216.9,"M",38
212.88,"M",40
189.97,"M",37
214.13,"M",36
193.68,"M",44
196.63,"M",37
196.5,"M",48
193.82,"M",47
226.88,"M",35
212.02,"M",46
215.58,"M",41
202.22,"M",36
199.68,"M",40
229.63,"M",36
212.27,"M",36
194.02,"M",56
212.9,"M",47
203.05,"M",24
218.53,"M",44
227.53,"M",38
217.77,"F",28
218.38,"M",42
189.53,"F",31
210.83,"M",45
203.83,"M",41
190.97,"F",32
196.32,"M",37
199.72,"M",59
228.32,"M",49
206.53,"M",52
195.9,"M",50
209.57,"M",35
217.2,"M",38
197.28,"F",25
197.72,"M",32
204.05,"M",54
217.88,"M",38
201.43,"F",36
216.45,"M",44
217.22,"M",37
223.87,"M",38
207.07,"M",35
204.23,"M",36
201.45,"M",35
219.02,"M",36
198.43,"F",39
193.88,"M",40
197.27,"M",41
204.18,"M",68
205.63,"M",36
197.83,"M",42
202.75,"M",25
246.47,"M",47
200.68,"M",40
197.23,"M",40
225.93,"M",39
239.57,"M",36
196.98,"M",36
189.25,"M",40
211.93,"M",35
225.4,"M",50
198.22,"M",40
200.43,"M",35
200.67,"M",39
196.72,"M",37
218.83,"M",44
199.95,"M",50
251.58,"M",41
204.9,"M",43
201.75,"M",36
210.07,"M",35
191.2,"M",36
224.7,"M",41
199.7,"M",44
182.88,"M",32
226.37,"M",42
213.05,"M",41
205.53,"M",35
198.5,"M",38
234,"M",37
191.43,"M",36
208.82,"M",36
200.87,"M",48
215.77,"M",35
205.47,"M",39
200.45,"F",52
191.33,"M",36
224.88,"M",39
224,"M",44
205.4,"M",46
256.47,"M",41
191.13,"M",36
200.2,"M",56
196.15,"M",37
192.37,"F",38
196.07,"M",41
205.5,"M",38
186.22,"M",50
179.3,"M",38
244.78,"M",35
225.52,"M",39
184.48,"M",35
207.08,"M",35
207.8,"M",44
208.33,"M",37
199.08,"M",42
196.05,"M",35
209.27,"M",36
218.28,"M",39
201.13,"M",38
199.57,"M",43
233.72,"M",41
192.23,"M",37
240.18,"M",45
198.3,"M",44
197.83,"M",50
235.07,"M",42
190.47,"M",38
208.53,"F",29
206.37,"M",39
203.43,"M",37
193.67,"F",41
203.72,"M",36
195.75,"M",36
219.07,"M",36
193.07,"M",43
202.33,"M",53
198.75,"M",40
209.02,"M",41
218.7,"M",39
193.78,"M",46
218.12,"M",37
195.17,"M",36
191.72,"M",38
200.07,"M",43
226.28,"F",30
194.3,"F",45
188.67,"M",60
190.43,"F",26
193.4,"M",39
249.35,"M",37
203.53,"M",37
213.28,"M",40
207.18,"M",45
193.75,"F",24
201.03,"M",41
197,"M",42
211.25,"M",51
209.53,"M",36
200.38,"M",51
212.53,"M",40
204.8,"F",29
206.18,"M",37
197.4,"M",55
226.33,"M",36
205.1,"F",41
201.55,"M",44
214.65,"M",41
191.33,"F",47
197.35,"M",44
195.05,"M",47
210.3,"M",36
199.73,"M",39
200.78,"M",35
213.3,"M",57
208.38,"M",37
196.43,"M",38
196.27,"M",38
191.93,"M",37
202.7,"M",40
188,"M",38
193.7,"M",50
238.3,"M",24
204.93,"M",49
206.2,"M",50
219.32,"M",38
197.12,"M",36
205.45,"M",49
190.97,"M",42
200.15,"M",36
203.17,"M",39
198.07,"M",52
189.98,"F",28
224.33,"M",36
206.58,"M",37
197.78,"M",45
186.62,"F",25
188.05,"M",35
188.33,"M",37
221.05,"M",45
227.18,"M",53
192.43,"M",45
221.07,"M",56
207.98,"M",38
193.55,"M",52
199.43,"M",43
201,"M",41
197.57,"F",36
208.38,"M",50
209.78,"M",49
180.57,"M",36
197.55,"M",39
237.37,"M",36
191.23,"M",47
193.4,"M",40
207,"M",42
201.53,"M",42
228.45,"M",43
200.23,"M",58
207.7,"M",35
194.97,"M",38
243.7,"M",38
200.93,"M",44
205.65,"M",39
227.57,"F",25
253.18,"F",43
195.78,"F",23
253.7,"M",39
204.8,"M",36
210.68,"M",35
204.2,"M",51
208.58,"M",37
200.75,"M",50
222.5,"M",56
196.05,"M",42
234.2,"M",39
206.22,"M",37
203.57,"M",35
196.47,"F",27
192.82,"M",36
193.22,"M",40
191.55,"M",41
204.58,"M",44
